"Other Crops: Volume of Production, by Region and by Province, 1990-2018"

"Crop","Geolocation","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018"
"Pineapple","....Maguindanao",18.95,19.40,18.45,22.74,22.77,22.45,23.72,16.94,16.09,15.56,15.78,15.69,15.12,18.46,13.80,10.10,8.46,8.20,7.99,60.12,9.85,4.72,3.65,2.81,3.22,4.01,4.01,4.00,4.14
"Pineapple","....Sulu",67.31,102.00,103.00,102.89,102.80,101.50,90.00,82.00,96.00,97.10,95.64,89.37,87.87,88.47,87.27,88.46,88.12,84.83,82.75,78.25,72.35,71.40,65.10,59.90,58.20,55.53,43.00,43.25,45.02
"Pineapple","....Tawi-tawi",..,..,..,..,..,64.54,129.73,128.16,125.44,122.06,183.08,167.32,152.96,139.40,139.18,134.76,137.33,135.99,133.14,109.37,104.98,88.39,74.71,61.47,52.83,43.62,38.45,33.29,27.05
"Rambutan","PHILIPPINES",11168.16,8898.45,9859.19,12328.47,11120.85,12125.53,10292.06,12546.71,15442.84,1614.20,11894.23,13098.91,11606.00,11900.56,12087.64,15465.91,13405.35,14915.40,8552.62,9435.43,12743.16,6270.53,7189.43,7439.81,6479.06,8723.10,7668.21,6064.56,7207.52
"Rambutan","..CORDILLERA ADMINISTRATIVE REGION (CAR)",..,..,..,..,..,..,..,..,..,..,..,..,13.20,15.45,21.50,25.70,29.60,37.25,39.90,40.73,43.30,31.35,46.25,46.45,63.56,79.50,87.08,74.88,69.77
"Rambutan","....Abra",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Rambutan","....Apayao",..,..,..,..,..,..,..,..,..,..,..,..,13.20,15.45,21.50,25.70,28.60,36.20,38.80,39.50,42.00,30.00,43.00,42.95,56.46,59.50,66.00,55.35,45.36
"Rambutan","....Benguet",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,14.00,14.08,14.63,13.05
"Rambutan","....Ifugao",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Rambutan","....Kalinga",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.00,1.05,1.10,1.23,1.30,1.35,3.25,3.50,7.10,6.00,7.00,4.90,11.36
"Rambutan","....Mountain Province",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Rambutan","..REGION I (ILOCOS REGION)",3.00,3.05,3.07,3.10,5.75,7.28,9.20,8.96,11.20,23.76,25.47,25.42,26.36,28.00,26.67,31.00,53.14,59.62,65.01,62.04,69.20,75.66,83.73,88.10,94.21,96.09,100.93,101.19,98.31
"Rambutan","....Ilocos Norte",..,..,..,..,..,..,..,..,..,..,..,..,..,0.05,0.05,..,..,..,0.30,0.31,0.42,0.55,0.59,0.68,0.54,0.65,0.91,2.49,2.98
"Rambutan","....Ilocos Sur",3.00,3.05,3.07,3.10,5.75,7.28,9.20,8.96,11.20,23.76,25.47,25.42,26.06,27.48,26.05,30.24,52.31,58.64,63.61,60.49,66.97,73.10,81.18,85.38,90.31,92.37,95.86,92.60,88.56
"Rambutan","....La Union",..,..,..,..,..,..,..,..,..,..,..,..,0.30,0.47,0.57,0.76,0.83,0.98,1.10,1.24,1.81,2.01,1.96,2.05,3.36,3.07,4.16,6.10,6.76
"Rambutan","....Pangasinan",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Rambutan","..REGION II (CAGAYAN VALLEY)",..,..,..,..,..,..,..,..,104.44,118.89,122.00,134.50,133.60,128.06,119.54,115.04,249.80,323.38,376.07,383.75,433.65,421.72,407.88,363.81,419.00,452.09,504.81,576.56,553.29
"Rambutan","....Batanes",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Rambutan","....Cagayan",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.20,12.56,12.42,13.08,12.70,13.51,14.62,16.56,13.85,11.90
"Rambutan","....Isabela",..,..,..,..,..,..,..,..,8.79,8.89,..,10.50,10.61,8.06,8.54,16.73,21.30,23.38,23.57,22.30,45.84,31.30,33.45,40.32,54.59,58.12,71.15,54.33,38.90
"Rambutan","....Nueva Vizcaya",..,..,..,..,..,..,..,..,95.65,110.00,122.00,124.00,123.00,120.00,111.00,98.31,228.50,300.00,352.50,356.25,375.25,378.00,361.35,297.42,336.40,366.85,404.55,382.63,393.59
"Rambutan","....Quirino",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,13.37,14.50,12.50,12.55,125.75,108.90
"Rambutan","..REGION III (CENTRAL LUZON)",..,..,..,..,..,..,..,..,..,..,..,..,..,2.00,4.50,9.00,11.80,14.50,20.00,23.00,27.00,25.23,24.00,64.35,62.90,54.00,46.93,47.72,47.92
"Rambutan","....Aurora",..,..,..,..,..,..,..,..,..,..,..,..,..,2.00,4.50,9.00,11.80,14.50,20.00,23.00,27.00,25.23,24.00,18.35,19.40,8.40,3.60,1.95,2.09
"Rambutan","....Bataan",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.00,3.10,..,..,..
"Rambutan","....Bulacan",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10.00,10.50,12.00,12.00,12.50,12.00
"Rambutan","....Nueva Ecija",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,36.00,30.00,30.50,31.33,32.52,33.10
"Rambutan","....Pampanga",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Rambutan","....Tarlac",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.75,0.73
"Rambutan","....Zambales",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Rambutan","..REGION IV-A (CALABARZON)",9683.18,7389.49,8129.36,10512.05,9147.59,9967.39,8067.25,10098.50,10200.55,527.46,9560.31,10514.90,7319.78,6991.15,5718.18,7516.87,7495.05,6220.96,4419.39,4168.13,4384.35,2699.84,2774.69,2925.64,1588.58,1617.99,1784.71,2123.14,2217.07
"Rambutan","....Batangas",..,..,..,..,..,..,..,..,..,..,..,..,..,9.73,14.20,53.00,69.25,137.40,96.61,92.00,108.50,110.00,118.50,133.00,15.18,19.23,50.87,282.00,271.95
"Rambutan","....Cavite",..,5.13,4.86,5.20,5.62,10.39,10.75,10.75,10.97,10.58,11.50,11.85,12.50,12.18,11.45,12.62,9.37,9.30,8.88,11.28,9.82,10.04,14.05,13.70,12.43,12.90,12.96,11.56,10.53
"Rambutan","....Laguna",9677.00,7378.00,8118.00,10500.00,9135.00,9950.00,8049.00,10080.00,10180.80,509.04,9539.90,10483.89,7287.74,6949.60,5673.53,7431.25,7401.84,6059.62,4301.20,4053.36,4253.73,2568.62,2576.75,2705.59,1496.68,1516.43,1641.10,1750.63,1853.66
"Rambutan","....Quezon",6.18,6.36,6.50,6.85,6.98,7.00,7.50,7.75,8.78,7.84,8.91,19.16,19.55,19.64,19.00,20.00,14.59,14.64,11.90,10.65,11.51,10.39,64.57,72.31,63.29,67.70,78.09,77.15,79.28
"Rambutan","....Rizal",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.80,0.84,0.79,0.79,0.82,1.04,1.00,1.73,1.68,1.80,1.65
"Rambutan","..MIMAROPA REGION",310.71,316.63,374.37,399.08,381.28,361.20,381.50,440.40,3016.00,297.00,378.00,380.95,390.57,383.16,394.98,388.70,364.20,354.37,338.22,335.05,361.96,342.35,364.15,380.99,362.99,391.33,276.61,224.88,199.24
"Rambutan","....Marinduque",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Rambutan","....Occidental Mindoro",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Rambutan","....Oriental Mindoro",310.71,316.63,374.37,399.08,381.28,361.20,381.50,410.40,2992.00,272.00,353.00,350.95,355.57,343.16,353.53,346.70,322.15,311.17,276.52,275.55,299.11,281.37,299.95,314.63,288.33,313.60,197.68,142.90,113.27
"Rambutan","....Palawan",..,..,..,..,..,..,..,30.00,24.00,25.00,25.00,30.00,35.00,40.00,41.45,42.00,42.05,43.20,61.70,59.50,62.85,60.98,64.20,66.36,74.66,77.73,78.93,81.98,85.97
"Rambutan","....Romblon",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Rambutan","..REGION V (BICOL REGION)",3.45,3.90,4.10,4.20,4.39,4.60,4.25,4.90,4.76,2.29,2.32,2.50,2.70,2.97,7.56,9.63,18.20,17.33,17.94,19.05,20.87,20.21,27.87,28.01,22.51,23.64,24.22,24.48,25.52
"Rambutan","....Albay",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10.00,9.40,9.59,9.80,10.50,9.87,17.39,17.48,13.32,13.86,14.47,14.41,15.21
"Rambutan","....Camarines Norte",2.25,2.60,2.50,2.60,2.50,2.50,2.50,2.30,2.30,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Rambutan","....Camarines Sur",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.70,1.20,1.16,1.11,1.13,0.98,1.15,1.36,1.31,1.21
"Rambutan","....Catanduanes",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Rambutan","....Masbate",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Rambutan","....Sorsogon",1.20,1.30,1.60,1.60,1.89,2.10,1.75,2.60,2.46,2.29,2.32,2.50,2.70,2.97,7.56,9.63,8.20,7.93,8.35,8.55,9.17,9.18,9.37,9.40,8.21,8.63,8.39,8.76,9.10
"Rambutan","..REGION VI (WESTERN VISAYAS)",9.16,13.33,19.16,27.28,30.84,28.39,28.10,31.27,37.53,32.82,37.88,46.33,50.10,76.52,90.48,127.12,128.87,166.18,99.46,153.58,194.43,121.24,167.91,181.95,167.81,176.36,175.64,167.48,204.16
"Rambutan","....Aklan",2.05,2.13,2.22,7.68,7.70,8.21,8.11,10.62,5.56,5.39,5.61,6.20,6.37,29.45,41.10,44.84,43.23,69.17,7.24,53.04,89.17,43.10,58.58,60.58,62.40,63.79,62.38,63.68,66.34
"Rambutan","....Antique",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.50,1.35,2.00,2.07,2.01,1.93,2.09,1.92,1.96,1.80,2.60,3.16
"Rambutan","....Capiz",..,..,..,..,..,..,..,..,8.98,8.76,8.81,8.84,9.72,10.73,11.70,13.91,20.28,25.25,23.88,28.84,31.50,27.30,29.82,24.09,13.62,18.75,21.25,18.40,28.08
"Rambutan","....Guimaras",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.10,0.20,0.25,0.40,0.55,0.50,0.80,1.00,0.98,0.85,1.30,1.40,2.20
"Rambutan","....Iloilo",2.35,2.80,2.94,2.80,2.98,2.93,3.18,3.29,3.16,2.84,2.98,3.13,3.29,3.45,3.57,3.33,3.00,3.50,3.00,6.00,5.25,4.20,7.50,20.50,15.00,12.00,10.50,9.40,12.50
"Rambutan","....Negros Occidental",4.76,8.40,14.00,16.80,20.16,17.25,16.80,17.36,19.84,15.83,20.48,28.16,30.72,32.89,34.11,65.04,62.26,66.56,63.74,63.30,65.89,44.13,69.28,73.69,73.89,79.01,78.41,72.00,91.88
"Rambutan","..REGION VII (CENTRAL VISAYAS)",4.80,5.20,7.00,7.50,7.50,9.00,9.60,8.00,6.27,1.25,2.00,2.10,2.19,2.97,3.03,3.81,4.22,4.85,5.91,58.44,83.67,46.36,40.59,55.27,55.94,83.27,64.53,19.34,39.26
"Rambutan","....Bohol",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,24.00,11.00,10.90,17.18,15.35,17.02,12.59,13.00,13.91
"Rambutan","....Cebu",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.20,2.24,2.58,12.03,2.41,1.90,1.97
"Rambutan","....Negros Oriental",4.80,5.20,7.00,7.50,7.50,9.00,9.60,8.00,6.27,1.25,2.00,2.10,2.19,2.97,3.03,3.81,4.22,4.85,5.91,58.44,59.67,35.36,29.49,35.85,38.01,53.62,49.25,4.44,23.11
"Rambutan","....Siquijor",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.60,0.28,..,0.27
"Rambutan","..REGION VIII (EASTERN VISAYAS)",..,..,..,..,..,..,..,..,3.30,0.75,4.91,4.93,6.44,7.15,7.48,7.65,10.49,14.04,14.33,16.19,16.56,15.39,25.64,24.20,7.46,6.64,8.97,8.94,10.93
"Rambutan","....Biliran",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.60,2.00,4.50
"Rambutan","....Eastern Samar",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.20,2.30,2.34,2.46,2.49,2.53,2.10,1.85,1.70,0.02,..,0.10
"Rambutan","....Leyte",..,..,..,..,..,..,..,..,..,..,..,..,1.44,1.85,2.09,2.27,3.38,4.15,4.69,6.38,6.70,6.54,6.23,6.57,3.34,2.63,5.13,4.79,4.13
"Rambutan","....Northern Samar",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.15,0.15,0.16,0.16,0.17,0.18,0.18,0.19,0.10,0.10,0.09,0.09
"Rambutan","....Samar",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Rambutan","....Southern Leyte",..,..,..,..,..,..,..,..,3.30,0.75,4.91,4.93,5.00,5.30,5.39,5.38,7.11,7.54,7.19,7.31,7.24,6.19,16.70,15.35,2.08,2.21,2.13,2.06,2.10
"Rambutan","..REGION IX (ZAMBOANGA PENINSULA)",..,..,..,..,..,..,8.40,91.19,82.82,69.63,65.33,83.21,129.98,144.60,233.56,332.07,308.72,339.21,193.87,346.93,923.99,290.27,341.68,190.55,345.39,1907.80,1677.82,685.71,752.18
"Rambutan","....Zamboanga del Norte",..,..,..,..,..,..,8.40,9.45,3.31,..,4.09,10.83,21.78,31.30,85.51,153.08,120.58,138.14,13.12,142.48,757.97,185.95,231.06,20.27,94.77,1601.50,1458.71,483.32,524.44
"Rambutan","....Zamboanga del Sur",..,..,..,..,..,..,..,70.81,68.48,69.13,60.74,51.75,87.24,90.88,124.96,156.00,166.98,181.96,177.41,199.82,156.12,99.64,103.12,149.31,167.37,177.29,97.98,83.56,92.77
"Rambutan","....Zamboanga Sibugay",..,..,..,..,..,..,..,..,..,..,..,20.12,20.44,21.78,22.44,22.30,20.42,18.11,2.50,3.38,8.90,3.60,6.08,19.42,81.00,126.80,118.91,116.69,132.78
"Rambutan","......City of Zamboanga",..,..,..,..,..,..,..,10.93,11.03,0.50,0.50,0.52,0.53,0.64,0.65,0.69,0.74,1.00,0.84,1.25,1.00,1.08,1.42,1.55,2.25,2.21,2.22,2.14,2.19
"Rambutan","..REGION X (NORTHERN MINDANAO)",116.90,119.45,119.95,148.25,178.25,206.14,206.26,208.92,212.27,220.76,256.35,275.09,286.41,291.61,280.61,297.04,330.75,372.55,206.18,317.15,368.86,268.50,177.83,334.04,379.88,443.50,461.56,439.23,465.18
"Rambutan","....Bukidnon",111.80,111.75,111.90,140.00,168.00,195.80,195.90,196.00,197.96,201.92,233.32,244.61,246.48,247.51,233.80,248.00,280.00,320.00,155.00,256.00,290.00,208.00,106.00,237.00,258.00,289.50,300.00,294.00,305.50
"Rambutan","....Camiguin",..,..,..,..,..,..,..,1.13,1.25,1.13,0.33,0.40,0.41,0.27,0.39,1.10,1.05,0.85,1.07,1.65,2.89,1.52,4.21,4.26,3.56,5.36,3.96,2.85,3.37
"Rambutan","....Lanao del Norte",..,..,..,..,..,..,..,1.39,2.57,7.70,10.75,14.16,16.82,16.92,14.18,13.17,13.24,13.35,12.32,12.38,14.22,11.60,13.62,15.03,16.22,21.64,34.60,26.18,30.91
"Rambutan","....Misamis Occidental",..,..,..,..,..,..,..,..,..,2.70,4.90,9.92,16.34,20.34,23.11,25.15,25.98,26.20,28.16,36.17,43.75,42.88,46.50,48.75,57.10,65.00,63.00,60.20,64.10
"Rambutan","....Misamis Oriental",5.10,7.70,8.05,8.25,10.25,10.34,10.36,10.40,10.49,7.32,7.05,6.00,6.35,6.57,9.13,9.62,10.48,12.15,9.63,10.96,18.00,4.50,7.50,29.00,45.00,62.00,60.00,56.00,61.30
"Rambutan","..REGION XI (DAVAO REGION)",340.56,379.88,401.65,435.66,593.20,644.54,735.19,764.02,824.92,19.60,260.44,325.77,690.38,827.26,834.91,1952.21,1598.19,2247.82,1223.01,1428.95,1833.06,859.29,984.96,946.51,919.59,1082.44,1017.27,781.45,1059.22
"Rambutan","....Compostela Valley",..,..,..,..,..,..,..,..,..,13.72,53.98,90.51,132.29,221.65,239.42,1074.08,890.47,1134.09,361.50,481.96,678.10,230.36,149.63,36.65,50.16,69.26,48.88,35.37,138.24
"Rambutan","....Davao del Norte",246.61,251.65,259.43,264.72,263.09,265.09,272.94,290.25,291.57,5.88,95.87,109.17,145.27,166.54,152.63,429.23,312.31,444.47,294.92,350.87,488.16,424.10,342.09,389.72,434.80,514.40,496.87,496.12,507.97
"Rambutan","....Davao del Sur",32.50,46.20,58.50,89.25,108.00,141.00,150.00,147.00,220.50,..,30.00,36.65,37.79,38.77,39.25,47.23,36.23,233.57,177.15,208.67,239.07,154.08,165.21,168.97,184.08,194.97,195.83,174.72,178.51
"Rambutan","....Davao Oriental",0.90,0.95,1.01,0.90,0.96,0.96,1.09,1.22,1.22,..,..,2.32,2.23,2.17,1.42,1.50,1.52,1.50,26.70,29.52,31.59,36.61,30.30,19.06,22.55,24.95,24.40,24.34,24.88
"Rambutan","......City of Davao",60.55,81.09,82.72,80.79,221.15,237.49,311.16,325.56,311.63,..,80.60,87.13,372.81,398.12,402.19,400.17,357.66,434.19,362.74,357.93,396.14,14.14,297.73,332.11,228.00,278.86,251.29,50.90,209.62
"Rambutan","..REGION XII (SOCCSKSARGEN)",657.40,625.50,758.50,741.86,713.53,832.52,770.67,791.07,824.27,171.96,998.90,1123.61,2365.39,2791.37,4115.00,4526.76,2688.79,4639.27,1430.69,1975.55,3844.15,995.51,1502.88,1600.07,1651.71,1531.44,950.24,363.43,905.21
"Rambutan","....Cotabato",346.40,357.00,446.00,396.00,400.00,500.00,418.00,418.00,497.08,164.44,773.88,713.35,1959.93,2230.23,3613.06,3991.50,2485.59,4201.45,1096.78,1596.30,3433.20,622.99,1114.19,1195.48,1195.63,1059.10,544.81,42.03,495.57
"Rambutan","....Sarangani",..,..,..,1.06,1.11,1.17,1.22,1.22,1.22,0.98,2.70,11.85,10.49,11.24,7.88,8.43,7.55,9.40,9.50,10.92,19.40,20.62,24.10,26.30,26.35,26.50,25.00,24.30,25.40
"Rambutan","....Sultan Kudarat",3.00,4.50,4.50,6.00,7.50,11.10,11.10,33.39,41.07,6.55,11.92,20.42,21.90,39.50,37.95,37.21,32.84,33.92,21.77,22.89,25.43,10.51,19.01,20.14,23.23,23.89,16.64,0.73,9.43
"Rambutan","....South Cotabato",308.00,264.00,308.00,338.80,304.92,320.25,340.35,338.46,284.90,..,210.40,378.00,373.07,510.40,456.11,489.62,162.81,394.50,302.64,345.44,366.12,341.39,345.58,358.15,406.50,421.95,363.79,296.37,374.81
"Rambutan","..REGION XIII (CARAGA)",39.00,42.02,42.04,49.50,58.52,58.53,66.05,75.00,75.00,90.50,146.32,164.90,169.52,176.39,198.75,96.71,96.02,83.22,86.95,87.77,117.60,50.65,206.17,194.72,315.33,750.52,461.51,408.49,534.16
"Rambutan","....Agusan del Norte",..,..,..,..,..,..,..,..,..,..,..,..,..,5.00,18.60,9.73,6.00,7.70,7.00,6.85,10.65,4.12,6.83,4.55,23.70,28.99,25.78,..,30.87
"Rambutan","....Agusan del Sur",37.50,40.50,40.50,45.00,54.00,54.00,61.50,67.50,67.50,81.00,136.68,154.66,158.97,156.19,160.87,69.78,71.27,52.52,57.30,51.44,77.07,34.23,183.09,158.62,236.03,669.23,391.62,363.40,454.94
"Rambutan","....Dinagat Islands",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.25,0.33,0.41,0.30,0.34,0.52
"Rambutan","....Surigao del Norte",..,..,..,..,..,..,..,..,..,..,..,..,..,3.75,4.00,3.70,4.00,5.20,5.30,4.66,4.30,3.49,3.32,2.30,6.27,6.63,2.79,1.96,2.27
"Rambutan","....Surigao del Sur",1.50,1.52,1.54,4.50,4.51,4.53,4.55,7.50,7.50,9.50,9.65,10.24,10.55,11.45,15.28,13.50,14.75,17.80,17.35,24.82,25.58,8.81,12.93,29.00,49.00,45.25,41.02,42.80,45.57
"Rambutan","..AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM)",..,..,..,..,..,5.95,5.60,24.49,39.51,37.52,34.00,14.70,19.38,31.90,30.89,26.60,17.51,20.85,15.69,19.12,20.51,6.96,13.20,15.15,22.20,26.50,25.40,17.64,26.10
"Rambutan","....Basilan",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.00,2.55,..,0.25,1.01,..,..,..,7.00,8.75,7.45,..,1.96
"Rambutan","....Lanao del Sur",..,..,..,..,..,..,..,21.79,16.54,10.85,11.36,3.89,3.13,16.39,16.74,16.20,15.51,15.95,15.59,18.25,18.20,6.96,12.20,13.40,12.30,13.40,13.38,13.50,16.15
"Rambutan","....Maguindanao",..,..,..,..,..,..,..,..,20.00,23.70,22.64,10.81,16.25,13.41,11.00,9.60,1.00,2.00,..,0.50,1.00,..,1.00,1.25,2.50,4.00,4.25,2.95,4.50
"Rambutan","....Sulu",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Rambutan","....Tawi-tawi",..,..,..,..,..,5.95,5.60,2.70,2.97,2.97,..,..,..,2.10,3.15,0.80,..,0.35,0.10,0.12,0.30,..,..,0.50,0.40,0.35,0.32,1.19,3.49
"Tamarind","PHILIPPINES",12484.08,12175.68,12471.00,11953.26,13004.95,14463.43,15176.50,15261.46,13665.35,13473.02,12506.85,13596.05,13877.89,14964.02,13407.84,13561.88,12490.65,11804.18,11052.48,10062.69,9031.76,8122.10,7921.25,7782.07,7558.11,7435.90,7127.59,6755.62,6638.31
"Tamarind","..CORDILLERA ADMINISTRATIVE REGION (CAR)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,12.35,12.67,12.92,13.18,13.45,13.60,13.88,8.00,8.50,8.86,10.00,10.28
"Tamarind","....Abra",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,12.35,12.67,12.92,13.18,13.45,13.60,13.88,8.00,8.50,8.86,10.00,10.13
"Tamarind","....Apayao",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Tamarind","....Benguet",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Tamarind","....Ifugao",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Tamarind","....Kalinga",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.15
"Tamarind","....Mountain Province",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Tamarind","..REGION I (ILOCOS REGION)",1352.00,1370.90,1432.40,1488.60,1491.44,1596.94,1506.11,1647.30,1555.65,1507.25,1423.20,1430.17,1536.28,2308.23,2280.33,2699.76,2722.46,2634.78,2567.55,2488.68,2555.95,2524.83,2551.74,2577.35,2583.66,2592.68,2474.14,2596.14,2473.18
"Tamarind","....Ilocos Norte",390.00,390.00,455.00,494.00,494.00,585.00,585.00,637.00,637.00,687.96,688.37,702.14,807.46,1581.33,1586.88,1602.12,1622.42,1589.95,1578.86,1570.93,1609.56,1639.87,1662.19,1661.87,1632.19,1585.93,1553.43,1615.29,1511.82
"Tamarind","....Ilocos Sur",178.00,198.40,198.40,198.40,192.00,205.00,167.20,167.20,167.20,167.23,167.27,170.26,167.67,154.20,135.00,363.28,364.08,344.49,332.80,288.37,305.09,296.22,317.54,336.91,355.14,381.55,359.14,351.03,348.11
"Tamarind","....La Union",160.00,158.50,155.00,160.20,156.00,157.50,158.60,160.00,157.45,157.61,155.98,154.42,152.36,149.47,132.08,115.75,112.55,121.43,112.21,101.84,97.70,86.93,82.16,77.33,72.56,71.45,64.48,68.04,70.03
"Tamarind","....Pangasinan",624.00,624.00,624.00,636.00,649.44,649.44,595.31,683.10,594.00,494.45,411.58,403.35,408.79,423.24,426.37,618.61,623.41,578.91,543.68,527.54,543.60,501.80,489.85,501.24,523.77,553.76,497.09,561.78,543.22
"Tamarind","..REGION II (CAGAYAN VALLEY)",6830.19,6428.65,6541.87,5916.16,6772.94,7932.22,8522.66,9097.60,7630.77,7375.47,6468.43,6571.47,6677.12,6424.51,5176.25,4648.23,4104.75,3796.04,3555.45,2984.26,2109.40,1557.59,1409.42,1440.96,1304.26,1388.20,1279.72,836.25,850.36
"Tamarind","....Batanes",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.67,2.75,1.87,1.01,1.03,..,..
"Tamarind","....Cagayan",2795.60,2392.25,2395.25,2817.22,2973.48,3382.09,3367.07,3423.47,2612.73,2259.49,2295.71,2490.48,2353.52,1793.19,1631.64,1692.34,1751.01,1363.92,1107.01,836.04,739.77,669.55,704.08,739.44,679.83,721.06,632.09,296.95,326.94
"Tamarind","....Isabela",2400.00,2440.00,2720.00,1490.00,2310.00,3100.00,3680.00,4400.00,3750.00,3698.63,2750.10,2715.00,2930.00,3345.00,2341.05,2106.94,1380.54,1542.36,1552.34,1553.47,807.38,516.82,435.17,444.43,427.81,443.98,466.32,360.43,369.17
"Tamarind","....Nueva Vizcaya",1355.04,1291.88,1106.23,1272.17,1132.26,1073.70,1074.77,859.81,837.78,971.18,971.18,900.00,903.00,812.70,806.56,623.20,800.00,550.00,552.10,407.00,381.25,297.22,185.00,176.34,120.25,148.15,130.28,129.22,114.57
"Tamarind","....Quirino",279.55,304.52,320.38,336.77,357.20,376.44,400.82,414.31,430.26,446.18,451.44,465.99,490.60,473.62,397.00,225.75,173.20,339.76,344.00,187.75,181.00,74.00,82.50,78.00,74.50,74.00,50.00,49.65,39.68
"Tamarind","..REGION III (CENTRAL LUZON)",957.35,971.86,977.60,1023.99,1032.07,1250.00,1287.15,1420.48,1356.15,1442.40,1498.97,2356.71,2404.38,2788.44,2128.04,2215.73,2200.33,2147.98,1856.61,1730.01,1676.77,1619.97,1595.03,1573.01,1600.01,1407.01,1417.88,1422.26,1446.17
"Tamarind","....Aurora",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.83,1.05
